,Unnamed: 0,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Faction,Body,Armor,Mouth,Helmet,Ears,Eyes,Attribute Count,c_att
0,1170,6wSH6ADRAG5thVjNFe5YfTT1ZF5EkCw53zY4UpxL5oWy,100000.0,HQU4RRm5WNunUL6B5mUjU8jzcXS7o2yhNfPjWwVn1joV,galactic_geckos,GGSG: Galactic Geckos,,Galactic Gecko #3550,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Martu', 'trait_count': 2498}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Armor', 'value': 'Colonels Finery', 'trait_count': 189}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Helmet', 'value': 'Viral Intruder', 'trait_count': 302}, {'trait_type': 'Ears', 'value': 'Satellite Dish', 'trait_count': 162}, {'trait_type': 'Eyes', 'value': 'Galactic Sequencer', 'trait_count': 245}, {'trait_type': 'Attribute Count', 'value': 7, 'max_value': 7, 'trait_count': 3863}]","{'files': [{'uri': 'https://www.arweave.net/VbZK7T81j8pewXFRdHhij5YFvxh-opZr5jQpxTDthQY?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,{'moonrank': {'rank': 3357}},2,"[{'trait_type': 'Faction', 'value': 'Martu', 'trait_count': 2498}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Armor', 'value': 'Colonels Finery', 'trait_count': 189}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Helmet', 'value': 'Viral Intruder', 'trait_count': 302}, {'trait_type': 'Ears', 'value': 'Satellite Dish', 'trait_count': 162}, {'trait_type': 'Eyes', 'value': 'Galactic Sequencer', 'trait_count': 245}, {'trait_type': 'Attribute Count', 'value': 7, 'max_value': 7, 'trait_count': 3863}]",Martu,Lime,ColonelsFinery,Pleased,ViralIntruder,SatelliteDish,GalacticSequencer,7,Faction: Martu<br>Body: Lime<br>Armor: ColonelsFinery<br>Mouth: Pleased<br>Helmet: ViralIntruder<br>Ears: SatelliteDish<br>Eyes: GalacticSequencer<br>
1,525,CEsDXKwum3PBh1b8tt9F42EsG2zgbFXCNwCudjTpVDxf,10000.0,3BjsntftfwXMfxGH8VrK7JqVSmKs3pxgHxZzsvau7Pq7,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/oWaoGB2YTOfCLAOCdewMlJQGYJ4hkjPaENBub47Awvs?ext=jpeg,Galactic Gecko #196,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Ghostly White', 'trait_count': 345}, {'trait_type': 'Armor', 'value': 'Autonomous Carapace', 'trait_count': 141}, {'trait_type': 'Mouth', 'value': 'Fanged', 'trait_count': 863}, {'trait_type': 'Helmet', 'value': 'Space Scraps', 'trait_count': 249}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Orbital Retinas', 'trait_count': 298}, {'trait_type': 'Attribute Count', 'value': 6, 'max_value': 7, 'trait_count': 3040}]","{'files': [{'uri': 'https://www.arweave.net/oWaoGB2YTOfCLAOCdewMlJQGYJ4hkjPaENBub47Awvs?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Ghostly White', 'trait_count': 345}, {'trait_type': 'Armor', 'value': 'Autonomous Carapace', 'trait_count': 141}, {'trait_type': 'Mouth', 'value': 'Fanged', 'trait_count': 863}, {'trait_type': 'Helmet', 'value': 'Space Scraps', 'trait_count': 249}, {'trait_type': 'Eyes', 'value': 'Orbital Retinas', 'trait_count': 298}, {'trait_type': 'Attribute Count', 'value': 6, 'max_value': 7, 'trait_count': 3040}]",Barada,GhostlyWhite,AutonomousCarapace,Fanged,SpaceScraps,none,OrbitalRetinas,6,Faction: Barada<br>Body: GhostlyWhite<br>Armor: AutonomousCarapace<br>Mouth: Fanged<br>Helmet: SpaceScraps<br>Ears: none<br>Eyes: OrbitalRetinas<br>
2,1891,FF2hDFiJ2PVtD7FdDCgGCDnKZ7RQdZCHM3JBuyzoxgu8,3333.0,3drnafq7HqismZpmH1Jp7d795jNgQucHX7e1ivjzXAXB,galactic_geckos,GGSG: Galactic Geckos,,Galactic Gecko #4372,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Brick', 'trait_count': 1298}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Sullen Eyes', 'trait_count': 292}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]","{'files': [{'uri': 'https://www.arweave.net/HbBuel7rLNTog0X2UztlGlylgbeMIomnpYObYijWM2A?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,"{'moonrank': {'rank': 9927}, 'howrare': {'rank': 9765}}",3,"[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Brick', 'trait_count': 1298}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Eyes', 'value': 'Sullen Eyes', 'trait_count': 292}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]",Barada,Brick,none,Pleased,none,none,SullenEyes,4,Faction: Barada<br>Body: Brick<br>Armor: none<br>Mouth: Pleased<br>Helmet: none<br>Ears: none<br>Eyes: SullenEyes<br>
3,524,8EDSHD9CS9xQPmmYxRDZGAFHvHQCKmRZdpabtXEGF5hF,3000.0,8Qf78Mk1swwsmEzEPcTHDEGhSYchjT74NTYgCsQW5CNP,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/02JB4diejafbKoa_98Z5Ej8aBEi8xrrcp4v_XYgi_8Q?ext=jpeg,Galactic Gecko #7865,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Armor', 'value': 'Martian Tunic', 'trait_count': 148}, {'trait_type': 'Mouth', 'value': 'Pensive', 'trait_count': 2593}, {'trait_type': 'Helmet', 'value': 'Gibbous Blaster', 'trait_count': 269}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Augmented Surveyor', 'trait_count': 280}, {'trait_type': 'Attribute Count', 'value': 6, 'max_value': 7, 'trait_count': 3040}]","{'files': [{'uri': 'https://www.arweave.net/02JB4diejafbKoa_98Z5Ej8aBEi8xrrcp4v_XYgi_8Q?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Armor', 'value': 'Martian Tunic', 'trait_count': 148}, {'trait_type': 'Mouth', 'value': 'Pensive', 'trait_count': 2593}, {'trait_type': 'Helmet', 'value': 'Gibbous Blaster', 'trait_count': 269}, {'trait_type': 'Eyes', 'value': 'Augmented Surveyor', 'trait_count': 280}, {'trait_type': 'Attribute Count', 'value': 6, 'max_value': 7, 'trait_count': 3040}]",Targari,Lime,MartianTunic,Pensive,GibbousBlaster,none,AugmentedSurveyor,6,Faction: Targari<br>Body: Lime<br>Armor: MartianTunic<br>Mouth: Pensive<br>Helmet: GibbousBlaster<br>Ears: none<br>Eyes: AugmentedSurveyor<br>
4,523,DhwtneM46kxTSbqaVbkzdayxwcsjQwnkwYUTG5gzAb4W,3000.0,DK1Qf2qpKeJdbgrnVDiMukyG3RBKF91REG8GXc2xHLVL,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/VtiRdPenosFB4iNwdFo01baZetqWBKqwDM77960Alrg?ext=jpeg,Galactic Gecko #9262,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'none'}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'none'}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'none'}, {'trait_type': 'Attribute Count', 'value': 1, 'max_value': 7, 'trait_count': 4}]","{'files': [{'uri': 'https://www.arweave.net/VtiRdPenosFB4iNwdFo01baZetqWBKqwDM77960Alrg?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Attribute Count', 'value': 1, 'max_value': 7, 'trait_count': 4}]",Targari,none,none,none,none,none,none,1,Faction: Targari<br>Body: none<br>Armor: none<br>Mouth: none<br>Helmet: none<br>Ears: none<br>Eyes: none<br>
5,521,8L9kFMmRUenzXy1pYzq9ZMehhW82cYZvKrRVvvWX1ELD,2500.0,E4EgwkVQ8UDdQNhg1Lu3owybheW26rG7zHAFq6153bpV,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/29_NlM5sBAcM15ApxrQRnQPtzLrOZSYbg5WbBkhILc8?ext=jpeg,Galactic Gecko #2806,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Brick', 'trait_count': 1298}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'Toothy', 'trait_count': 843}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Haunting Slits', 'trait_count': 294}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]","{'files': [{'uri': 'https://www.arweave.net/29_NlM5sBAcM15ApxrQRnQPtzLrOZSYbg5WbBkhILc8?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Barada', 'trait_count': 2450}, {'trait_type': 'Body', 'value': 'Brick', 'trait_count': 1298}, {'trait_type': 'Mouth', 'value': 'Toothy', 'trait_count': 843}, {'trait_type': 'Eyes', 'value': 'Haunting Slits', 'trait_count': 294}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]",Barada,Brick,none,Toothy,none,none,HauntingSlits,4,Faction: Barada<br>Body: Brick<br>Armor: none<br>Mouth: Toothy<br>Helmet: none<br>Ears: none<br>Eyes: HauntingSlits<br>
6,522,AUFchxCNn9uwZ512aQHF8xedwAiVxKCi2KLrBY68AFru,2500.0,4cLzduP6b9LCALYS2bk8KSe7Tbc72fagjccrXtYNyJ5o,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/DKNwp2W97CUDgRzgPqJUT00FEFuQRrEFKB2XWc9D2bY?ext=jpeg,Galactic Gecko #1303,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Spectral Black', 'trait_count': 351}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Laser Sight', 'trait_count': 278}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]","{'files': [{'uri': 'https://www.arweave.net/DKNwp2W97CUDgRzgPqJUT00FEFuQRrEFKB2XWc9D2bY?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Spectral Black', 'trait_count': 351}, {'trait_type': 'Mouth', 'value': 'Pleased', 'trait_count': 2626}, {'trait_type': 'Eyes', 'value': 'Laser Sight', 'trait_count': 278}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]",Targari,SpectralBlack,none,Pleased,none,none,LaserSight,4,Faction: Targari<br>Body: SpectralBlack<br>Armor: none<br>Mouth: Pleased<br>Helmet: none<br>Ears: none<br>Eyes: LaserSight<br>
7,1887,DhwtneM46kxTSbqaVbkzdayxwcsjQwnkwYUTG5gzAb4W,2500.0,DK1Qf2qpKeJdbgrnVDiMukyG3RBKF91REG8GXc2xHLVL,galactic_geckos,GGSG: Galactic Geckos,,Galactic Gecko #9262,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'none'}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'none'}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'none'}, {'trait_type': 'Attribute Count', 'value': 1, 'max_value': 7, 'trait_count': 4}]","{'files': [{'uri': 'https://www.arweave.net/VtiRdPenosFB4iNwdFo01baZetqWBKqwDM77960Alrg?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,"{'moonrank': {'rank': 3}, 'howrare': {'rank': 4}}",3,"[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Attribute Count', 'value': 1, 'max_value': 7, 'trait_count': 4}]",Targari,none,none,none,none,none,none,1,Faction: Targari<br>Body: none<br>Armor: none<br>Mouth: none<br>Helmet: none<br>Ears: none<br>Eyes: none<br>
8,520,2csZBpExKk4pyCxegRcBDobejpns1LVWwwptpRffcRGH,2000.0,5hhjM4uLrGZrf9jLvSS9Vkw5o6TH7NnRTYZCKvWpb5qz,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/3H_aAlO1QsEcf8kwtZMKFCZ6-Rm_wrhTgK2YVsVEiLc?ext=jpeg,Galactic Gecko #5546,image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]","[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Armor', 'value': 'none'}, {'trait_type': 'Mouth', 'value': 'Pensive', 'trait_count': 2593}, {'trait_type': 'Helmet', 'value': 'none'}, {'trait_type': 'Ears', 'value': 'none'}, {'trait_type': 'Eyes', 'value': 'Sullen Eyes', 'trait_count': 292}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]","{'files': [{'uri': 'https://www.arweave.net/3H_aAlO1QsEcf8kwtZMKFCZ6-Rm_wrhTgK2YVsVEiLc?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",False,,1,"[{'trait_type': 'Faction', 'value': 'Targari', 'trait_count': 2503}, {'trait_type': 'Body', 'value': 'Lime', 'trait_count': 1213}, {'trait_type': 'Mouth', 'value': 'Pensive', 'trait_count': 2593}, {'trait_type': 'Eyes', 'value': 'Sullen Eyes', 'trait_count': 292}, {'trait_type': 'Attribute Count', 'value': 4, 'max_value': 7, 'trait_count': 1066}]",Targari,Lime,none,Pensive,none,none,SullenEyes,4,Faction: Targari<br>Body: Lime<br>Armor: none<br>Mouth: Pensive<br>Helmet: none<br>Ears: none<br>Eyes: SullenEyes<br>
